Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat_Type,Previously_Obs
ANTI,Unknown,,ANTI-0028,Grassland,2018,2018-07-16,06:07:00,06:17:00,Brian Swimelar,3,5 - 7.5 min,Visualization,0.0,False,Undetermined,Ruby-Throated Hummingbird,Archilochus Colubris,178032.0,83884.0,RTHU,False,False,23.1000003814697,64.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0028,Grassland,2018,2018-07-16,06:07:00,06:17:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,23.1000003814697,64.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0028,Grassland,2018,2018-07-16,06:07:00,06:17:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,23.1000003814697,64.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0028,Grassland,2018,2018-07-16,06:07:00,06:17:00,Brian Swimelar,3,7.5 - 10 min,Calling,0.0,False,Male,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,CACH,False,True,23.1000003814697,64.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0028,Grassland,2018,2018-07-16,06:07:00,06:17:00,Brian Swimelar,3,7.5 - 10 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,23.1000003814697,64.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0028,Grassland,2018,2018-07-16,06:07:00,06:17:00,Brian Swimelar,3,7.5 - 10 min,Calling,0.0,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,84936.0,DOWO,False,True,23.1000003814697,64.5999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,2.5 - 5 min,Visualization,0.0,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,0-2.5 min,Calling,0.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,AMCR,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,EABL,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,0-2.5 min,Visualization,0.0,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,BARS,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,5 - 7.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,5 - 7.5 min,Visualization,0.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0009,Grassland,2018,2018-07-16,07:06:00,07:16:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Northern Mockingbird,Mimus Polyglottos,178620.0,88394.0,NOMO,False,False,25.3999996185303,76.4000015258789,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,84936.0,DOWO,False,True,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,2.5 - 5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,7.5 - 10 min,Visualization,0.0,False,Undetermined,Blue Jay,Cyanocitta Cristata,179680.0,86252.0,BLJA,False,False,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,2.5 - 5 min,Visualization,0.0,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,7.5 - 10 min,Visualization,0.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,5 - 7.5 min,Singing,0.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,EATO,False,True,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Male,Carolina Chickadee,Poecile Carolinensis,554383.0,265876.0,CACH,False,True,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0017,Grassland,2018,2018-07-16,06:47:00,06:57:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,EATO,False,True,26.0,71.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Red-Winged Blackbird,Agelaius Phoeniceus,179045.0,93613.0,RWBL,False,False,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,0-2.5 min,Calling,0.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,2.5 - 5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,EATO,False,True,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,5 - 7.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,7.5 - 10 min,Visualization,0.0,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,BARS,False,False,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0008,Grassland,2018,2018-07-16,07:25:00,07:35:00,Brian Swimelar,3,5 - 7.5 min,Visualization,0.0,False,Undetermined,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,28.1000003814697,70.8000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,7.5 - 10 min,Singing,0.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Red-Winged Blackbird,Agelaius Phoeniceus,179045.0,93613.0,RWBL,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,7.5 - 10 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,7.5 - 10 min,Singing,0.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,EATO,False,True,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,5 - 7.5 min,Calling,0.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,BGGN,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,5 - 7.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,5 - 7.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,2.5 - 5 min,Singing,0.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,0-2.5 min,Visualization,0.0,False,Male,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,EABL,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,7.5 - 10 min,Calling,0.0,False,Undetermined,Blue Jay,Cyanocitta Cristata,179680.0,86252.0,BLJA,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Gray Catbird,Dumetella Carolinensis,178625.0,89977.0,GRCA,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0016,Grassland,2018,2018-07-16,07:40:00,07:50:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,27.7000007629395,82.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,7.5 - 10 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,7.5 - 10 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Common Yellowthroat,Geothlypis Trichas,178944.0,92708.0,COYE,False,False,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,2.5 - 5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,2.5 - 5 min,Singing,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0015,Grassland,2018,2018-07-16,07:57:00,08:07:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,28.7000007629395,82.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,0-2.5 min,Calling,0.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,5 - 7.5 min,Singing,0.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Undetermined,Pileated Woodpecker,Dryocopus Pileatus,178166.0,84833.0,PIWO,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Red-Winged Blackbird,Agelaius Phoeniceus,179045.0,93613.0,RWBL,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,5 - 7.5 min,Visualization,0.0,False,Male,Eastern Meadowlark,Sturnella Magna,179034.0,93601.0,EAME,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,0-2.5 min,Visualization,0.0,True,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,5 - 7.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0007,Grassland,2018,2018-07-16,08:11:00,08:21:00,Brian Swimelar,3,0-2.5 min,Calling,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,29.0,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0034,Grassland,2018,2018-07-16,08:33:00,08:43:00,Brian Swimelar,3,0-2.5 min,Visualization,0.0,False,Male,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,EABL,False,False,27.3999996185303,81.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0034,Grassland,2018,2018-07-16,08:33:00,08:43:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,27.3999996185303,81.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0034,Grassland,2018,2018-07-16,08:33:00,08:43:00,Brian Swimelar,3,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,27.3999996185303,81.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0034,Grassland,2018,2018-07-16,08:33:00,08:43:00,Brian Swimelar,3,2.5 - 5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,27.3999996185303,81.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Grassland,False
